"Accession","SPC","SURFY","Town","Cunha","Diaz.Ramos"
"Q96K17",0,0,0,0,0
"P16152",0,0,0,0,0
"Q03188",0,0,0,0,0
"A8MQB3",0,0,0,0,0
"P41223",0,0,0,0,0
"P48960",4,1,1,1,1
"Q9P218",0,0,0,0,0
"Q2UY09",0,0,0,0,0
"Q9Y3E2",0,0,0,0,0
"O00501",2,0,1,1,0
"Q9HD87",0,0,0,0,0
"Q9H6J7",0,0,0,0,0
"O95841",0,0,0,0,0
"O60477",0,0,0,0,0
"Q8NA47",0,0,0,0,0
"Q76B58",0,0,0,0,0
"Q12950",0,0,0,0,0
"Q02487",3,1,1,0,1
"P0CJ88",0,0,0,0,0
"P08151",0,0,0,0,0
"Q8N136",0,0,0,0,0
"Q5TBA9",0,0,0,0,0
"P55899",4,1,1,1,1
"Q9H0R8",0,0,0,0,0
"Q17RC7",0,0,0,0,0
"O14526",0,0,0,0,0
"Q6P5X5",0,0,0,0,0
"Q9P107",0,0,0,0,0
"Q8N3F9",2,1,1,0,0
"Q8NEA9",0,0,0,0,0
"Q2V2M9",0,0,0,0,0
"Q8WYP5",0,0,0,0,0
"Q08378",0,0,0,0,0
"Q658T7",0,0,0,0,0
"Q86YD7",0,0,0,0,0
"Q8IV61",0,0,0,0,0
"Q5SZD4",0,0,0,0,0
"Q8WUB2",0,0,0,0,0
"Q99999",1,0,1,0,0
"P01903",4,1,1,1,1
"Q15024",0,0,0,0,0
"Q14181",0,0,0,0,0
"Q6P2E9",0,0,0,0,0
"A0A1B0GTR0",0,0,0,0,0
"Q8TDT2",2,1,0,1,0
"P80404",0,0,0,0,0
"Q5MY95",2,0,1,1,0
"P81274",0,0,0,0,0
"Q8TEK3",0,0,0,0,0
"Q5J5C9",1,0,1,0,0
"P29692",0,0,0,0,0
"P49184",0,0,0,0,0
"P29320",3,1,1,1,0
"Q9BQY9",0,0,0,0,0
"P34059",0,0,0,0,0
"P47211",3,1,1,1,0
"Q9NSV4",0,0,0,0,0
"O60879",0,0,0,0,0
"O95866",3,1,1,1,0
"Q13409",0,0,0,0,0
"P07203",0,0,0,0,0
"Q12882",0,0,0,0,0
"Q9P2K9",2,1,1,0,0
"Q9UQC2",0,0,0,0,0
"P22894",0,0,0,0,0
"Q9H422",0,0,0,0,0
"A6PVL3",0,0,0,0,0
"A0A075B6Q5",0,0,0,0,0
"Q6ZWJ8",0,0,0,0,0
"Q9NQ87",0,0,0,0,0
"Q1W4C9",0,0,0,0,0
"P78347",0,0,0,0,0
"P00492",0,0,0,0,0
"Q8WZA9",0,0,0,0,0
"Q9BWP8",0,0,0,0,0
"Q96H96",2,0,1,1,0
"Q3B7T3",1,0,1,0,0
"A0A096LP49",0,0,0,0,0
"Q02388",0,0,0,0,0
"Q96DE5",0,0,0,0,0
"Q13286",2,1,1,0,0
"Q96KA5",1,0,0,1,0
"Q711Q0",0,0,0,0,0
"Q9NS84",1,0,1,0,0
"Q9NPI1",0,0,0,0,0
"Q8IYA6",0,0,0,0,0
"O15511",0,0,0,0,0
"Q9P1U1",0,0,0,0,0
"P49761",0,0,0,0,0
"Q3C1V8",0,0,0,0,0
"Q9H2F9",0,0,0,0,0
"P0CW23",0,0,0,0,0
"Q6P656",0,0,0,0,0
"Q6UXN8",3,1,1,1,0
"P22792",0,0,0,0,0
"Q96CA5",0,0,0,0,0
"Q5JQC9",0,0,0,0,0
"Q17RA5",0,0,0,0,0
"Q8N6G5",1,0,1,0,0
"Q9UKU0",3,0,1,1,1
"A8MT69",0,0,0,0,0
"P08311",2,0,1,0,1
"Q4KMQ2",3,1,1,1,0
"Q9NZ32",0,0,0,0,0
"Q8N126",3,1,1,1,0
"Q96HD9",0,0,0,0,0
"A0PJZ0",0,0,0,0,0
"Q8IW19",0,0,0,0,0
"Q96GD4",0,0,0,0,0
"Q5SNV9",0,0,0,0,0
"Q8WWH4",0,0,0,0,0
"P20594",2,1,1,0,0
"Q86SJ2",3,1,1,1,0
"Q99766",0,0,0,0,0
"Q04656",1,0,0,1,0
"O94915",0,0,0,0,0
"Q8IWT3",0,0,0,0,0
"Q9NZ52",0,0,0,0,0
"P36915",0,0,0,0,0
"Q9UJW0",0,0,0,0,0
"A6NDY0",0,0,0,0,0
"Q14332",4,1,1,1,1
"Q8NEG7",0,0,0,0,0
"Q5VT40",0,0,0,0,0
"Q6ZTR7",0,0,0,0,0
"Q96T91",0,0,0,0,0
"Q14956",3,1,0,1,1
"Q9C005",0,0,0,0,0
"Q0D2K2",0,0,0,0,0
"P42858",0,0,0,0,0
"Q6UWP7",2,0,1,1,0
"P24592",0,0,0,0,0
"O96004",0,0,0,0,0
"P41968",3,1,1,1,0
"Q8N2G4",1,1,0,0,0
"P46821",0,0,0,0,0
"P0DOY5",0,0,0,0,0
"Q9Y2H9",0,0,0,0,0
"Q9UHC1",0,0,0,0,0
"Q92806",2,0,1,1,0
"Q8NDY4",0,0,0,0,0
"O15021",0,0,0,0,0
"O00180",2,0,1,1,0
"Q02575",0,0,0,0,0
"Q86XE5",0,0,0,0,0
"Q9NZI2",0,0,0,0,0
"C9JVW0",1,0,1,0,0
"P54868",0,0,0,0,0
"Q02577",0,0,0,0,0
"Q8N5G2",1,0,0,1,0
"Q5VZ72",2,1,1,0,0
"Q9BY71",2,0,0,1,1
"P78415",0,0,0,0,0
"P43355",0,0,0,0,0
"P01714",0,0,0,0,0
"A0A075B6I1",0,0,0,0,0
"Q16558",3,1,1,1,0
"Q7Z569",0,0,0,0,0
"Q8TD26",0,0,0,0,0
"Q5TB80",0,0,0,0,0
"P07357",0,0,0,0,0
"P25067",0,0,0,0,0
"Q9NS85",0,0,0,0,0
"Q17RM4",0,0,0,0,0
"Q8N302",0,0,0,0,0
"Q8IYX8",0,0,0,0,0
"P56749",3,1,1,1,0
"Q8NEP4",0,0,0,0,0
"O75150",0,0,0,0,0
"Q9BUH8",0,0,0,0,0
"P57737",0,0,0,0,0
"Q9NTU7",0,0,0,0,0
"Q8IUK8",0,0,0,0,0
"A8MV24",0,0,0,0,0
"O75339",0,0,0,0,0
"Q86WR0",0,0,0,0,0
"O94985",3,1,1,1,0
"O60397",0,0,0,0,0
"Q02318",0,0,0,0,0
"A8MZG2",0,0,0,0,0
"Q8N1N0",3,0,1,1,1
"P00966",0,0,0,0,0
"Q9NX76",3,0,1,1,1
"Q8IZV2",1,0,0,1,0
"Q5R3K3",1,0,0,1,0
"P10909",0,0,0,0,0
"Q7L5N1",0,0,0,0,0
"P12724",0,0,0,0,0
"P55084",0,0,0,0,0
"P54849",3,1,1,1,0
"Q96DC8",0,0,0,0,0
"Q9NX74",0,0,0,0,0
"Q9H3Z4",1,0,0,1,0
"Q96Q35",0,0,0,0,0
"P48060",3,1,1,1,0
"Q9NYQ8",3,1,1,1,0
"P56385",0,0,0,0,0
"Q96HY6",0,0,0,0,0
"Q96EV8",0,0,0,0,0
"Q8N9W5",0,0,0,0,0
"Q01362",3,0,1,1,1
"Q9UG22",3,0,1,1,1
"Q8N2G8",0,0,0,0,0
"Q9H816",0,0,0,0,0
"O95967",0,0,0,0,0
"Q5XUX0",0,0,0,0,0
"P29322",4,1,1,1,1
"O75084",3,1,1,1,0
"Q96CN4",0,0,0,0,0
"Q5VU92",0,0,0,0,0
"O15544",0,0,0,0,0
"P0DP06",0,0,0,0,0
"Q6UWM5",0,0,0,0,0
"Q8NCA5",0,0,0,0,0
"P86397",0,0,0,0,0
"Q9Y6M1",0,0,0,0,0
"Q5T754",0,0,0,0,0
"P0DOY2",0,0,0,0,0
"Q8NAA5",0,0,0,0,0
"Q9BYK8",0,0,0,0,0
"Q8N468",2,1,0,1,0
"P17509",0,0,0,0,0
"Q93052",0,0,0,0,0
"P23083",0,0,0,0,0
"Q8IZD2",0,0,0,0,0
"O95600",0,0,0,0,0
"P49257",1,0,1,0,0
"Q7Z7F0",0,0,0,0,0
"P11168",3,1,1,1,0
"Q86Y97",0,0,0,0,0
"P01768",0,0,0,0,0
"Q53G59",0,0,0,0,0
"P06331",0,0,0,0,0
"Q9NUN5",3,1,1,1,0
"Q9UKT9",0,0,0,0,0
"Q9BUB5",0,0,0,0,0
"Q5SR56",1,0,0,1,0
"Q07866",0,0,0,0,0
"Q8NEE0",0,0,0,0,0
"Q9H1C0",4,1,1,1,1
"Q9UHF5",0,0,0,0,0
"Q9UPP2",0,0,0,0,0
"Q9Y6R4",0,0,0,0,0
"P51512",3,1,1,1,0
"Q96LU5",0,0,0,0,0
"P13861",0,0,0,0,0
"Q6P995",2,1,1,0,0
"Q12948",0,0,0,0,0
"Q9H0S4",0,0,0,0,0
"Q9Y2J2",0,0,0,0,0
"C9JQL5",1,0,1,0,0
"P21333",0,0,0,0,0
"P0DP74",0,0,0,0,0
"P0DP73",0,0,0,0,0
"Q9H329",0,0,0,0,0
"P42892",4,1,1,1,1
"Q5XX13",0,0,0,0,0
"O75165",0,0,0,0,0
"P28324",0,0,0,0,0
"P62495",0,0,0,0,0
"Q8IXT1",0,0,0,0,0
"Q96M86",0,0,0,0,0
"Q86VI1",0,0,0,0,0
"Q96LA5",4,1,1,1,1
"Q9Y6C2",0,0,0,0,0
"B1AJZ9",0,0,0,0,0
"Q96JP0",0,0,0,0,0
"Q5T197",1,0,1,0,0
"Q6ZNW5",0,0,0,0,0
"A6NFH5",0,0,0,0,0
"Q9N2J8",2,1,1,0,0
"Q92935",1,0,1,0,0
"Q8WU03",0,0,0,0,0
"Q13144",0,0,0,0,0
"Q6IA86",0,0,0,0,0
"Q9Y3I1",0,0,0,0,0
"Q8IXS0",0,0,0,0,0
"Q9NYK6",0,0,0,0,0
"P62993",0,0,0,0,0
"Q9UK97",0,0,0,0,0
"P48167",3,1,1,1,0
"Q8N6F7",0,0,0,0,0
"O43638",0,0,0,0,0
"Q9UK08",0,0,0,0,0
"Q30154",3,1,1,1,0
"O15228",0,0,0,0,0
"B9A014",0,0,0,0,0
"Q8N8J7",2,0,1,1,0
"Q6NV75",2,1,0,1,0
"Q92988",0,0,0,0,0
"Q9Y222",0,0,0,0,0
"P35222",0,0,0,0,0
"Q86TI2",0,0,0,0,0
"Q13069",0,0,0,0,0
"Q9H4M9",0,0,0,0,0
"P20718",0,0,0,0,0
"Q2M2H8",1,0,1,0,0
"O94898",3,1,1,1,0
"Q9NZH7",0,0,0,0,0
"Q9H1H1",0,0,0,0,0
"A0A0B4J1V1",0,0,0,0,0
"Q9NWA0",0,0,0,0,0
"P23527",0,0,0,0,0
"Q9BYR5",0,0,0,0,0
"Q8WWG9",3,0,1,1,1
"Q5JUW0",0,0,0,0,0
"Q9H4Y5",0,0,0,0,0
"P23368",0,0,0,0,0
"Q4AE62",0,0,0,0,0
"P0C5Y4",0,0,0,0,0
"A2RUB1",0,0,0,0,0
"P57053",0,0,0,0,0
"Q8IU85",0,0,0,0,0
"Q6ZU52",0,0,0,0,0
"Q8NFP4",1,1,0,0,0
"Q17RR3",0,0,0,0,0
"Q9C0E8",1,0,0,1,0
"Q86WJ1",0,0,0,0,0
"Q2M2E5",0,0,0,0,0
"Q9BQI4",0,0,0,0,0
"A6NDU8",0,0,0,0,0
"Q5BKX8",0,0,0,0,0
"Q9H0W5",0,0,0,0,0
"Q96SM3",0,0,0,0,0
"P00414",0,0,0,0,0
"Q8WUJ3",0,0,0,0,0
"Q96MF4",0,0,0,0,0
"Q9C0D2",0,0,0,0,0
"Q9NY30",0,0,0,0,0
"Q9ULV3",0,0,0,0,0
"Q8IYJ2",0,0,0,0,0
"Q6PH81",0,0,0,0,0
"Q9P232",1,1,0,0,0
"Q9Y6F7",0,0,0,0,0
"Q96MW1",0,0,0,0,0
"P78329",0,0,0,0,0
"Q8NEA5",3,1,1,1,0
"Q96QS3",0,0,0,0,0
"O94766",1,0,1,0,0
"P13637",2,1,0,1,0
"Q8IVF6",0,0,0,0,0
"Q9ULK2",0,0,0,0,0
"P18085",0,0,0,0,0
"O60423",2,0,1,1,0
"Q9Y426",0,0,0,0,0
"P05026",4,1,1,1,1
"O43497",3,1,1,1,0
"Q9UKV5",1,0,0,1,0
"O15484",1,0,1,0,0
"P21399",0,0,0,0,0
"Q8IW92",0,0,0,0,0
"Q8TES7",0,0,0,0,0
"Q8N7S2",0,0,0,0,0
"A6NGU7",0,0,0,0,0
"I3L273",2,1,1,0,0
"Q13617",0,0,0,0,0
"P42126",0,0,0,0,0
"A0A2Z4LIS9",0,0,0,0,0
"A0A1B0GV90",0,0,0,0,0
"A8MYX2",0,0,0,0,0
"P42658",3,1,1,1,0
"Q70Z53",0,0,0,0,0
"P52569",3,1,1,1,0
"A2RUS2",0,0,0,0,0
"Q9BU76",0,0,0,0,0
"Q8N5H3",1,0,1,0,0
"P16104",0,0,0,0,0
"O60741",2,0,1,1,0
"Q9BYQ5",0,0,0,0,0
"Q9H2S9",0,0,0,0,0
"Q6ZQX7",0,0,0,0,0
"Q96FV0",0,0,0,0,0
"Q96G25",0,0,0,0,0
"Q9P2N6",0,0,0,0,0
"Q9NXS3",0,0,0,0,0
"Q6UX01",4,1,1,1,1
"P60329",0,0,0,0,0
"Q8IUC0",0,0,0,0,0
"O14950",0,0,0,0,0
"Q3LHN2",0,0,0,0,0
"Q9H7P6",0,0,0,0,0
"P04201",3,1,1,1,0
"Q8IXL9",0,0,0,0,0
"Q71SY5",0,0,0,0,0
"P52292",0,0,0,0,0
"O75095",0,0,0,0,0
"Q9NS40",2,0,1,1,0
"Q3LHN1",0,0,0,0,0
"Q9BQ66",0,0,0,0,0
"Q12866",3,1,1,1,0
"Q14532",0,0,0,0,0
"P32245",2,1,0,1,0
"P0C6S8",2,1,1,0,0
"P19622",0,0,0,0,0
"C9JLW8",0,0,0,0,0
"Q7Z4H3",0,0,0,0,0
"P02790",0,0,0,0,0
"Q567V2",1,0,1,0,0
"Q99687",0,0,0,0,0
"Q9UIS9",0,0,0,0,0
"Q13572",0,0,0,0,0
"O14654",0,0,0,0,0
"A8MSI8",0,0,0,0,0
"Q14641",0,0,0,0,0
"Q5JSJ4",0,0,0,0,0
"Q53R41",0,0,0,0,0
"O75190",0,0,0,0,0
"Q8IYD8",1,0,0,1,0
"Q6PEY0",2,1,0,1,0
"Q01167",0,0,0,0,0
"Q9Y2H6",2,0,1,1,0
"P54792",0,0,0,0,0
"Q9NRD8",3,1,1,1,0
"Q8IY21",0,0,0,0,0
"Q9H4E7",0,0,0,0,0
"P48449",0,0,0,0,0
"Q5T1A1",2,0,1,1,0
"Q96RQ1",1,0,1,0,0
"P49789",0,0,0,0,0
"P23945",3,1,1,1,0
"Q03591",0,0,0,0,0
"Q9UH90",0,0,0,0,0
"Q8IV48",0,0,0,0,0
"P61567",2,1,1,0,0
"Q96ND0",2,0,1,1,0
"Q8N612",0,0,0,0,0
"Q9NRD1",0,0,0,0,0
"P68104",0,0,0,0,0
"O15218",3,1,0,1,1
"Q96BH3",0,0,0,0,0
"Q9NQT5",0,0,0,0,0
"O15409",0,0,0,0,0
"Q5U5X8",0,0,0,0,0
"P50150",0,0,0,0,0
"Q8N475",0,0,0,0,0
"P03951",0,0,0,0,0
"Q96CH1",2,1,0,1,0
"Q969H9",0,0,0,0,0
"Q8TDV2",3,1,1,1,0
"Q5BKY9",0,0,0,0,0
"Q6ZPD8",1,0,1,0,0
"Q3T906",1,0,1,0,0
"P56178",0,0,0,0,0
"Q9Y2I7",0,0,0,0,0
"O60496",0,0,0,0,0
"Q9Y2H0",0,0,0,0,0
"Q05639",0,0,0,0,0
"P15586",0,0,0,0,0
"Q6P158",0,0,0,0,0
"Q4G0M1",0,0,0,0,0
"Q96QD5",0,0,0,0,0
"O00548",4,1,1,1,1
"O15372",0,0,0,0,0
"P49685",4,1,1,1,1
"Q8NHY3",0,0,0,0,0
"Q92643",1,0,1,0,0
"O60662",0,0,0,0,0
"B2CW77",0,0,0,0,0
"Q71RC2",0,0,0,0,0
"Q9H9P8",0,0,0,0,0
"P15814",1,0,0,0,1
"P20382",0,0,0,0,0
"Q9HB15",2,0,1,1,0
"Q9ULZ9",2,1,0,0,1
"Q9Y661",1,0,1,0,0
"Q9NWR8",2,0,1,1,0
"Q9NQS7",0,0,0,0,0
"P43365",0,0,0,0,0
"P0DMV8",0,0,0,0,0
"Q9H8J5",3,1,1,1,0
"Q7L273",0,0,0,0,0
"P04233",4,1,1,1,1
"Q8N967",3,1,1,1,0
"Q9GZU8",0,0,0,0,0
"Q96S07",0,0,0,0,0
"Q9BTE0",0,0,0,0,0
"Q8NGI6",3,1,1,1,0
"P62191",0,0,0,0,0
"Q8NGD4",2,1,0,1,0
"Q9H9Q4",0,0,0,0,0
"P05177",0,0,0,0,0
"Q99807",0,0,0,0,0
"P0DN79",0,0,0,0,0
"P27037",4,1,1,1,1
"Q9H4D0",3,1,1,1,0
"Q9Y232",0,0,0,0,0
"P0C7I6",0,0,0,0,0
"Q9NP55",0,0,0,0,0
"P03950",0,0,0,0,0
"P17213",0,0,0,0,0
"Q8IVM0",0,0,0,0,0
"Q6P9F0",0,0,0,0,0
"Q9Y673",1,0,1,0,0
"P11021",1,0,1,0,0
"Q96HE7",0,0,0,0,0
"Q99615",0,0,0,0,0
"A8MZA4",0,0,0,0,0
"A6NE01",0,0,0,0,0
"P34910",4,1,1,1,1
"Q86XJ1",0,0,0,0,0
"Q06546",0,0,0,0,0
"P32019",0,0,0,0,0
"Q9NV06",0,0,0,0,0
"O43194",2,1,0,1,0
"Q569H4",0,0,0,0,0
"A6NC42",0,0,0,0,0
"O00519",1,0,1,0,0
"Q5TA81",0,0,0,0,0
"Q9NZI8",0,0,0,0,0
"Q96FN5",0,0,0,0,0
"A6NJ69",0,0,0,0,0
"A6NMT0",0,0,0,0,0
"A6NGN9",1,0,1,0,0
"Q9Y6C7",1,0,0,1,0
"Q9P0G3",0,0,0,0,0
"P27352",0,0,0,0,0
"Q93033",4,1,1,1,1
"P06312",0,0,0,0,0
"Q6UX15",4,1,1,1,1
"O95239",0,0,0,0,0
"P01570",0,0,0,0,0
"P45984",0,0,0,0,0
"O43679",0,0,0,0,0
"P41229",0,0,0,0,0
"Q8NBJ5",0,0,0,0,0
"Q9H079",0,0,0,0,0
"Q9HBE5",4,1,1,1,1
"P01743",0,0,0,0,0
"P01766",0,0,0,0,0
"O15111",0,0,0,0,0
"P50053",0,0,0,0,0
"Q9P2N7",0,0,0,0,0
"P57682",0,0,0,0,0
"Q9BRT3",0,0,0,0,0
"P60568",0,0,0,0,0
"P31321",0,0,0,0,0
"Q7Z3K6",0,0,0,0,0
"A0A0G2JMI3",0,0,0,0,0
"Q5SRI9",1,0,1,0,0
"Q969R5",0,0,0,0,0
"Q9H0B6",0,0,0,0,0
"Q6ZSA7",2,0,1,1,0
"O60476",1,0,1,0,0
"Q9H478",0,0,0,0,0
"Q6UY18",3,1,1,1,0
"P04553",0,0,0,0,0
"Q14103",0,0,0,0,0
"P57789",2,0,1,1,0
"O75096",3,1,1,1,0
"Q9UPN3",0,0,0,0,0
"Q96T17",0,0,0,0,0
"Q6UXV1",1,0,0,1,0
"O15525",0,0,0,0,0
"Q13349",4,1,1,1,1
"Q8N1E2",0,0,0,0,0
"Q8NGB2",2,1,1,0,0
"A0A0J9YXQ4",0,0,0,0,0
"P31512",1,0,1,0,0
"Q6ZMT9",0,0,0,0,0
"Q8N6R0",0,0,0,0,0
"Q16134",0,0,0,0,0
"Q96N67",0,0,0,0,0
"Q9NRJ2",0,0,0,0,0
"Q96LP2",0,0,0,0,0
"P78344",0,0,0,0,0
"Q7Z4Q2",0,0,0,0,0
"O75582",0,0,0,0,0
"A0A1W2PR19",0,0,0,0,0
"Q01344",4,1,1,1,1
"O15165",3,1,1,1,0
"Q8WZ60",0,0,0,0,0
"Q08623",0,0,0,0,0
"Q96S38",0,0,0,0,0
"P06239",0,0,0,0,0
"Q9Y5Z4",0,0,0,0,0
"P62502",0,0,0,0,0
"B1ANH7",0,0,0,0,0
"Q15048",0,0,0,0,0
"Q9UF12",0,0,0,0,0
"A0AVF1",0,0,0,0,0
"Q7LBC6",0,0,0,0,0
"P0C870",0,0,0,0,0
"Q8N9B5",0,0,0,0,0
"P01566",0,0,0,0,0
"Q16787",0,0,0,0,0
"O95256",4,1,1,1,1
"Q9NZS2",4,1,1,1,1
"P01562",0,0,0,0,0
"P01563",0,0,0,0,0
"P22304",0,0,0,0,0
"Q9BR39",1,0,1,0,0
"Q13751",0,0,0,0,0
"P11801",0,0,0,0,0
"Q3C1V0",1,0,1,0,0
"Q8TDZ2",0,0,0,0,0
"Q6UYE1",0,0,0,0,0
"O15229",2,0,1,1,0
"A0A0U1RQI7",0,0,0,0,0
"Q8NEZ4",0,0,0,0,0
"P01817",0,0,0,0,0
"K9M1U5",0,0,0,0,0
"P14784",4,1,1,1,1
"Q9P0R6",0,0,0,0,0
"Q6L8H2",0,0,0,0,0
"Q8WVR3",0,0,0,0,0
"Q9NT99",2,1,1,0,0
"Q96PR1",2,0,1,1,0
"Q3LI67",0,0,0,0,0
"Q13434",0,0,0,0,0
"A0A1B0GVH7",0,0,0,0,0
"P61296",0,0,0,0,0
"A0JLT2",0,0,0,0,0
"P00568",0,0,0,0,0
"Q9H204",0,0,0,0,0
"P61626",0,0,0,0,0
"Q6P0N0",0,0,0,0,0
"Q9NQG1",0,0,0,0,0
"O43318",0,0,0,0,0
"Q14643",2,0,1,1,0
"Q96DN6",0,0,0,0,0
"Q6UWN8",0,0,0,0,0
"Q96JB6",0,0,0,0,0
"Q6NXT2",0,0,0,0,0
"A2RU54",0,0,0,0,0
"O75874",0,0,0,0,0
"Q9UJC3",0,0,0,0,0
"Q9P0N8",2,0,1,1,0
"C9JCN9",0,0,0,0,0
"Q13496",0,0,0,0,0
"P15086",0,0,0,0,0
"Q4G0X9",0,0,0,0,0
"Q13231",0,0,0,0,0
"P06307",0,0,0,0,0
"Q9HAW0",0,0,0,0,0
"Q8IU99",2,0,1,1,0
"O15528",0,0,0,0,0
"Q9NQW8",2,0,1,1,0
"P11245",1,0,0,1,0
"Q00537",0,0,0,0,0
"Q7Z5J8",1,0,1,0,0
"Q96LM5",0,0,0,0,0
"Q6X4T0",0,0,0,0,0
"Q9HCK5",0,0,0,0,0
"Q9UBL6",0,0,0,0,0
"Q86UF2",1,0,1,0,0
"Q96RT6",1,0,1,0,0
"Q8IWA5",3,1,1,1,0
"Q8IX05",4,1,1,1,1
"Q5T1N1",0,0,0,0,0
"O76039",0,0,0,0,0
"Q8N2F6",1,0,1,0,0
"Q96FF9",0,0,0,0,0
"Q96LA8",0,0,0,0,0
"Q9H222",3,1,1,1,0
"Q9Y6D5",0,0,0,0,0
"O60488",1,0,1,0,0
"Q6P2P2",0,0,0,0,0
"Q9H246",0,0,0,0,0
"Q4KMG0",3,1,1,1,0
"Q9H2F3",1,0,1,0,0
"P62330",1,0,1,0,0
"A8MY62",0,0,0,0,0
"Q8IV13",0,0,0,0,0
"Q6ZMB0",1,0,1,0,0
"P29279",0,0,0,0,0
"Q5VVC0",0,0,0,0,0
"Q9NVJ2",0,0,0,0,0
"A1A5B4",3,1,1,1,0
"Q8TAB5",0,0,0,0,0
"P06576",1,0,1,0,0
"Q8NBA8",0,0,0,0,0
"Q8IZT9",0,0,0,0,0
"Q92630",0,0,0,0,0
"Q01524",0,0,0,0,0
"P00156",1,0,1,0,0
"A8MVW0",2,1,1,0,0
"Q6UXB2",0,0,0,0,0
"Q12778",0,0,0,0,0
"Q9UJU6",0,0,0,0,0
"Q96SL4",0,0,0,0,0
"Q14953",4,1,1,1,1
"Q04637",0,0,0,0,0
"Q14527",0,0,0,0,0
"Q9Y4H2",0,0,0,0,0
"Q05195",0,0,0,0,0
"P54315",0,0,0,0,0
"Q04756",0,0,0,0,0
"Q9Y2N7",0,0,0,0,0
"P82970",0,0,0,0,0
"Q96QI5",1,0,1,0,0
"Q9Y662",2,0,1,1,0
"Q9Y234",0,0,0,0,0
"P01706",0,0,0,0,0
"Q96AQ8",3,0,1,1,1
"A8MXT2",0,0,0,0,0
"Q8TD91",0,0,0,0,0
"P50213",0,0,0,0,0
"Q99750",0,0,0,0,0
"F2Z3F1",0,0,0,0,0
"Q13112",0,0,0,0,0
"Q96MH7",0,0,0,0,0
"Q6ZVZ8",0,0,0,0,0
"C9J6K1",0,0,0,0,0
"Q96M83",0,0,0,0,0
"Q8ND23",0,0,0,0,0
"Q8TDH9",0,0,0,0,0
"A1A4V9",0,0,0,0,0
"Q9Y2F9",0,0,0,0,0
"P56202",0,0,0,0,0
"Q7Z4G1",0,0,0,0,0
"Q9H6B4",4,1,1,1,1
"P07199",0,0,0,0,0
"P08962",4,1,1,1,1
"Q8NDH2",0,0,0,0,0
"Q8NI60",0,0,0,0,0
"Q8N5S3",0,0,0,0,0
"P14550",0,0,0,0,0
"E5RJ46",0,0,0,0,0
"Q9BY76",0,0,0,0,0
"Q8N9N5",0,0,0,0,0
"Q8N8R7",0,0,0,0,0
"Q9BPX7",0,0,0,0,0
"Q15389",0,0,0,0,0
"O43827",0,0,0,0,0
"A6NMY6",0,0,0,0,0
"Q92560",0,0,0,0,0
"Q9Y2D5",0,0,0,0,0
"Q96SZ6",0,0,0,0,0
"P08913",3,1,0,1,1
"O75815",0,0,0,0,0
"P78556",0,0,0,0,0
"Q13362",0,0,0,0,0
"P07311",0,0,0,0,0
"Q9HD36",1,0,1,0,0
"P54687",0,0,0,0,0
"P05067",3,1,1,1,0
"Q8TC94",0,0,0,0,0
"Q9NZK5",0,0,0,0,0
"O00154",0,0,0,0,0
"Q53RE8",0,0,0,0,0
"Q9BWT7",0,0,0,0,0
"Q9UJ72",0,0,0,0,0
"P05090",0,0,0,0,0
"P08697",1,0,1,0,0
"Q6DHV7",0,0,0,0,0
"Q9BXJ5",0,0,0,0,0
"Q9BZ19",0,0,0,0,0
"Q9ULZ1",0,0,0,0,0
"Q8NFV4",0,0,0,0,0
"O95490",3,1,1,1,0
"Q96CP6",2,0,1,1,0
"Q9NUT2",0,0,0,0,0
"Q96DE9",0,0,0,0,0
"Q3B7J2",0,0,0,0,0
"O43559",0,0,0,0,0
"P0CF75",0,0,0,0,0
"Q86YB8",0,0,0,0,0
"Q92904",0,0,0,0,0
"P02751",0,0,0,0,0
"Q6RFH8",0,0,0,0,0
"Q9HBQ8",0,0,0,0,0
"Q7L4E1",1,0,1,0,0
"Q13491",3,1,1,1,0
"Q6ZN01",0,0,0,0,0
"Q9ULG3",0,0,0,0,0
"Q16891",1,0,1,0,0
"P25021",3,1,0,1,1
"P10915",0,0,0,0,0
"Q5DT21",0,0,0,0,0
"Q9NP08",0,0,0,0,0
"Q14210",3,1,1,1,0
"Q9UEW3",3,0,1,1,1
"P05204",0,0,0,0,0
"Q9GZU1",4,1,1,1,1
"Q32MZ4",0,0,0,0,0
"Q8IU57",4,1,1,1,1
"P59901",3,1,1,0,1
"Q16873",3,0,1,1,1
"Q9Y259",0,0,0,0,0
"P13611",0,0,0,0,0
"Q8N9Z2",0,0,0,0,0
"P53674",0,0,0,0,0
"P50553",0,0,0,0,0
"P78369",2,1,0,1,0
"P01732",4,1,1,1,1
"P33260",0,0,0,0,0
"Q7Z6I8",0,0,0,0,0
"Q86WW8",0,0,0,0,0
"Q7Z7A1",0,0,0,0,0
"Q9NY35",3,1,1,1,0
"Q8N5N4",0,0,0,0,0
"P20853",0,0,0,0,0
"P09603",3,1,1,1,0
"P35663",0,0,0,0,0
"Q08554",4,1,1,1,1
"P0CL82",0,0,0,0,0
"Q7L5A8",1,0,0,1,0
"P22607",4,1,1,1,1
"Q6Y7W6",0,0,0,0,0
"P54803",0,0,0,0,0
"O15520",1,0,1,0,0
"Q15329",0,0,0,0,0
"P39748",0,0,0,0,0
"Q9BVP2",0,0,0,0,0
"A6NHQ4",0,0,0,0,0
